time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-08-19T21:34:19.799Z,69.5734,-144.7297,1.7,3.4,ml,,,,0.83,ak,ak20117555,2018-08-19T21:41:22.829Z,"75km SW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-08-19T21:29:03.490Z,33.0591667,-116.4056667,12.97,1.08,ml,28,71,0.1626,0.18,ci,ci38253296,2018-08-20T22:19:17.770Z,"18km E of Julian, CA",earthquake,0.34,0.89,0.163,22,reviewed,ci,ci
2018-08-19T21:26:20.745Z,37.9146,-118.5681,0.1,0.8,ml,7,181.5,0.199,0.1157,nn,nn00651954,2018-08-19T21:28:44.163Z,"46km NE of Mammoth Lakes, California",earthquake,,19.5,0.19,5,reviewed,nn,nn
2018-08-19T21:23:26.667Z,69.5547,-144.3473,0,2,ml,,,,0.7,ak,ak20117551,2018-08-19T21:26:45.153Z,"70km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-08-19T21:21:54.130Z,-8.5258,116.9682,35,4.9,mb,,81,2.786,1.58,us,us1000gdii,2018-08-19T21:31:47.040Z,"1km NNE of Lekong, Indonesia",earthquake,8.1,2,0.168,11,reviewed,us,us
2018-08-19T21:18:34.390Z,47.6715,-120.132,2.04,-0.09,md,5,145,0.1225,0.06,uw,uw61420096,2018-08-20T18:36:48.560Z,"5km WNW of Waterville, Washington",earthquake,0.43,3.7,0.029,3,reviewed,uw,uw
2018-08-19T21:13:58.250Z,33.4948333,-116.7946667,3.37,1.33,ml,52,34,0.01812,0.22,ci,ci38253280,2018-08-20T13:42:16.970Z,"9km NE of Aguanga, CA",earthquake,0.21,0.56,0.106,25,reviewed,ci,ci
2018-08-19T21:09:56.627Z,68.9816,-146.8834,0,1.6,ml,,,,1,ak,ak20117200,2018-08-19T21:15:00.045Z,"110km NNW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-08-19T21:09:34.090Z,37.2322,-117.5224,9.4,0.1,ml,9,147.71,0.098,0.1307,nn,nn00652085,2018-08-20T18:27:00.677Z,"58km SSW of Goldfield, Nevada",earthquake,,2.6,0.21,5,reviewed,nn,nn
2018-08-19T21:08:09.580Z,33.498,-116.7676667,7.52,0.41,ml,12,98,0.07185,0.06,ci,ci38253272,2018-08-20T13:41:27.768Z,"11km SW of Anza, CA",earthquake,0.24,0.45,0.048,8,reviewed,ci,ci
2018-08-19T21:06:55.073Z,37.5182,-118.0946,3.9,1.2,ml,18,150.52,0.179,0.3375,nn,nn00651948,2018-08-19T21:08:44.333Z,"31km ENE of Bishop, California",earthquake,,1.9,0.31,13,reviewed,nn,nn
2018-08-19T21:05:33.690Z,37.6381667,-118.9106667,4.92,0.36,md,11,120,0.01262,0.05,nc,nc73074031,2018-08-20T18:21:33.837Z,"6km E of Mammoth Lakes, CA",earthquake,0.99,0.83,0.132,9,reviewed,nc,nc
2018-08-19T21:02:56.168Z,59.0665,-151.3709,31.1,2.5,ml,,,,0.46,ak,ak20117197,2018-08-19T21:08:17.243Z,"64km S of Homer, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-08-19T20:54:08.431Z,37.3048,-114.6472,6.9,0.8,ml,6,153.34,0.337,0.1424,nn,nn00652083,2018-08-20T18:23:53.626Z,"36km SSW of Caliente, Nevada",earthquake,,5.1,0.31,2,reviewed,nn,nn
2018-08-19T20:32:30.632Z,37.2923,-118.5656,14.6,1.7,ml,9,215.62,0.062,0.2245,nn,nn00652080,2018-08-20T18:17:40.951Z,"12km SW of West Bishop, California",earthquake,,4.4,0.44,2,reviewed,nn,nn
2018-08-19T20:27:14.901Z,65.1887,-152.4937,6,1.4,ml,,,,0.62,ak,ak20117190,2018-08-19T20:30:09.170Z,"19km W of Tanana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-08-19T20:23:22.959Z,69.5502,-144.2256,0.1,3.1,ml,,,,0.95,ak,ak20117187,2018-08-19T20:33:21.129Z,"68km SSW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-08-19T20:18:26.400Z,33.5035,-116.8018333,3.42,1.72,ml,64,27,0.008933,0.22,ci,ci38253248,2018-08-20T13:43:20.070Z,"9km NE of Aguanga, CA",earthquake,0.19,0.56,0.155,25,reviewed,ci,ci
2018-08-19T20:17:28.990Z,38.829834,-122.7876663,1.09,0.56,md,7,94,0.008814,0.02,nc,nc73074011,2018-08-19T20:19:05.453Z,"6km W of Cobb, CA",earthquake,0.44,1.25,,1,automatic,nc,nc
2018-08-19T20:11:51.150Z,34.8063333,-116.2831667,5.26,1.75,ml,16,69,0.04846,0.14,ci,ci38253240,2018-08-20T13:43:25.390Z,"15km NW of Ludlow, CA",earthquake,0.27,0.77,0.148,26,reviewed,ci,ci
2018-08-19T20:11:44.260Z,33.5063333,-116.7926667,3.94,0.7,ml,28,44,0.008801,0.19,ci,ci38253232,2018-08-20T13:43:30.960Z,"10km NE of Aguanga, CA",earthquake,0.25,0.61,0.11,19,reviewed,ci,ci
2018-08-19T20:10:27.114Z,69.5404,-144.3046,5,3.4,ml,,,,0.86,ak,ak20116897,2018-08-19T20:48:04.701Z,"64km SSW of Kaktovik, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-08-19T20:09:49.928Z,37.1953,-115.9485,7.2,0.7,ml,46,165.53,0.032,0.2455,nn,nn00651936,2018-08-20T18:39:30.251Z,"72km WSW of Alamo, Nevada",earthquake,,0.8,0.48,24,reviewed,nn,nn
2018-08-19T20:08:40.394Z,69.6007,-144.2878,0.3,1.8,ml,,,,0.56,ak,ak20116893,2018-08-19T20:12:28.056Z,"64km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-08-19T19:59:44.930Z,34.804,-116.2831667,4.94,1.94,ml,19,67,0.04961,0.13,ci,ci38253224,2018-08-20T13:43:34.420Z,"14km NW of Ludlow, CA",earthquake,0.23,0.51,0.161,26,reviewed,ci,ci
2018-08-19T19:58:16.990Z,33.7335,-116.8401667,16.87,0.82,ml,24,81,0.0837,0.24,ci,ci38253216,2018-08-20T13:43:37.280Z,"5km ESE of Valle Vista, CA",earthquake,0.52,0.75,0.144,21,reviewed,ci,ci
2018-08-19T19:54:33.040Z,64.7975,-147.4777,14.9,0.9,ml,,,,0.54,ak,ak20116862,2018-08-19T19:59:00.663Z,"2km E of Badger, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-08-19T19:54:32.648Z,69.5478,-144.0762,0,2.5,ml,,,,0.83,ak,ak20116863,2018-08-19T21:03:36.040Z,"67km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-08-19T19:51:22.115Z,60.9549,-146.879,20.3,2.1,ml,,,,0.81,ak,ak20116840,2018-08-19T19:55:37.371Z,"34km SW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-08-19T19:48:09.489Z,69.5775,-144.7765,0,2.9,ml,,,,0.86,ak,ak20116837,2018-08-19T20:59:20.040Z,"76km SW of Kaktovik, Alaska",earthquake,,1,,,automatic,ak,ak
2018-08-19T19:31:17.430Z,19.4171658,-155.173172,3.57,1.91,ml,10,325,0.0802,0.37,hv,hv70555577,2018-08-19T19:37:00.800Z,"6km ESE of Volcano, Hawaii",earthquake,3.45,27.78,0.2,4,automatic,hv,hv
2018-08-19T19:30:18.410Z,33.1536667,-116.4685,8.91,0.76,ml,24,52,0.1221,0.2,ci,ci38253208,2018-08-20T13:42:15.209Z,"14km SW of Borrego Springs, CA",earthquake,0.36,0.96,0.118,14,reviewed,ci,ci
2018-08-19T19:30:07.775Z,69.6151,-145.3831,3.5,4.1,ml,,,,0.7,ak,ak20116787,2018-08-20T19:54:02.874Z,"88km SW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-08-19T19:28:49.440Z,48.1918333,-118.9191667,1.88,1.5,ml,6,189,0.3229,0.25,uw,uw61420081,2018-08-20T19:35:02.460Z,"25km N of Coulee Dam, Washington",earthquake,0.92,18.08,0.05,5,reviewed,uw,uw
2018-08-19T19:22:03.740Z,69.0553,-147.088,8.5,1.7,ml,,,,0.77,ak,ak20116781,2018-08-19T19:33:13.732Z,"121km NNW of Arctic Village, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-08-19T19:20:30.901Z,69.6871,-144.3093,0.9,1.8,ml,,,,0.93,ak,ak20116775,2018-08-19T19:33:13.388Z,"56km SSW of Kaktovik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-08-19T19:19:58.480Z,33.492,-116.7935,3.33,0.02,ml,16,109,0.02111,0.11,ci,ci38253200,2018-08-20T18:26:41.690Z,"9km NE of Aguanga, CA",earthquake,0.21,0.43,0.087,4,reviewed,ci,ci
2018-08-19T19:19:14.350Z,47.43,-122.5563333,47.17,1.04,ml,14,96,0.1961,0.11,uw,uw61420076,2018-08-20T17:52:11.590Z,"3km N of Maplewood, Washington",earthquake,0.42,1.5,0.111,9,reviewed,uw,uw
2018-08-19T19:16:12.297Z,62.8589,-151.3737,26.6,1.9,ml,,,,0.64,ak,ak20116497,2018-08-19T19:33:12.626Z,"88km NW of Talkeetna, Alaska",earthquake,,1.7,,,automatic,ak,ak
2018-08-19T19:13:18.280Z,-16.9892,-177.9391,399.05,4.6,mb,,102,8.863,1.26,us,us1000gdgc,2018-08-19T20:18:14.040Z,"292km ESE of Lambasa, Fiji",earthquake,11.2,6.2,0.054,105,reviewed,us,us
2018-08-19T19:12:47.950Z,19.6,-65.2591,40,3.4,md,9,333,1.5318,0.27,pr,pr2018231012,2018-08-20T01:21:57.383Z,"143km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.74,18.65,0.32,9,reviewed,pr,pr
2018-08-19T19:11:19.040Z,18.5776,-64.287,46,3.37,md,5,346,1.6214,0.27,pr,pr2018231010,2018-08-20T01:21:47.511Z,"39km ENE of Road Town, British Virgin Islands",earthquake,5.89,18.9,0.14,3,reviewed,pr,pr
2018-08-19T19:09:32.790Z,-12.6709,167.0446,215.9,4.8,mb,,107,8.063,0.61,us,us1000gdgb,2018-08-19T19:52:46.040Z,"144km NNW of Sola, Vanuatu",earthquake,12.7,7.7,0.037,227,reviewed,us,us
2018-08-19T19:04:20.570Z,37.5338333,-114.0891667,9.6,1.27,md,12,100,0.1982,0.14,uu,uu60293592,2018-08-20T17:56:07.530Z,"32km W of Enterprise, Utah",earthquake,0.55,0.92,0.286,8,reviewed,uu,uu
2018-08-19T18:49:28.360Z,-17.5752,-178.1801,531.11,4.6,mb,,34,3.595,1.25,us,us1000gdg1,2018-08-19T19:39:40.040Z,"289km ESE of Lambasa, Fiji",earthquake,12.3,6.7,0.031,313,reviewed,us,us
2018-08-19T18:47:51.350Z,38.8089981,-122.8034973,0.93,0.55,md,6,172,0.006484,0.01,nc,nc73074001,2018-08-19T18:49:27.005Z,"5km NW of The Geysers, CA",earthquake,0.49,1.3,,1,automatic,nc,nc
2018-08-19T18:43:56.380Z,-17.9651,-177.9705,576.55,5.4,mb,,85,3.793,0.83,us,us1000gdfc,2018-08-19T18:59:56.040Z,"Fiji region",earthquake,11.1,9.5,0.08,53,reviewed,us,us
2018-08-19T18:43:43.875Z,69.6518,-144.3084,0,2.1,ml,,,,0.74,ak,ak20116443,2018-08-19T18:49:11.084Z,"59km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-08-19T18:36:04.249Z,69.5523,-144.0725,0,2.8,ml,,,,0.94,ak,ak20116413,2018-08-19T20:55:20.040Z,"66km SSW of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-08-19T18:34:13.900Z,32.8945,-116.2636667,9.39,1.07,ml,18,95,0.1335,0.14,ci,ci38253192,2018-08-20T22:22:18.850Z,"26km ENE of Pine Valley, CA",earthquake,0.24,0.73,0.099,15,reviewed,ci,ci
2018-08-19T18:23:23.840Z,-8.4028,116.896,10,5.2,mb,,46,2.715,0.86,us,us1000gdf0,2018-08-19T18:42:56.040Z,"13km NNW of Labuhanmapin, Indonesia",earthquake,6.9,1.8,0.068,72,reviewed,us,us
2018-08-19T18:20:56.110Z,33.3305,-116.3416667,10.36,0.88,ml,24,111,0.08865,0.21,ci,ci38253184,2018-08-20T13:42:42.745Z,"9km NNE of Borrego Springs, CA",earthquake,0.39,0.75,0.171,18,reviewed,ci,ci
2018-08-19T18:19:50.710Z,33.4866667,-116.7808333,3.42,0.21,ml,11,82,0.08654,0.1,ci,ci38253176,2018-08-20T13:42:44.879Z,"9km ENE of Aguanga, CA",earthquake,0.28,1.61,0.083,4,reviewed,ci,ci
2018-08-19T18:11:18.505Z,69.5678,-144.3478,0.1,2.4,ml,,,,0.7,ak,ak20116395,2018-08-19T18:16:37.951Z,"68km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-08-19T18:09:56.770Z,38.5548,141.0879,105.52,4.5,mb,,133,0.723,1.43,us,us1000gdet,2018-08-20T07:10:22.723Z,"3km E of Kogota, Japan",earthquake,8.2,7.6,0.046,138,reviewed,us,us
2018-08-19T18:04:54.975Z,69.3429,-143.8863,0,2.3,ml,,,,0.8,ak,ak20116133,2018-08-19T18:09:54.984Z,"88km S of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-08-19T18:01:25.930Z,38.8176651,-122.833168,3.9,0.89,md,8,195,0.009321,0.03,nc,nc73073946,2018-08-19T18:03:04.664Z,"8km NW of The Geysers, CA",earthquake,0.97,2.36,,1,automatic,nc,nc
2018-08-19T17:59:57.890Z,33.5026667,-116.7938333,4.73,0.2,ml,15,97,0.0111,0.1,ci,ci38253168,2018-08-20T22:26:05.870Z,"9km NE of Aguanga, CA",earthquake,0.23,0.61,0.142,8,reviewed,ci,ci
2018-08-19T17:58:11.640Z,33.503,-116.7896667,4.11,0.52,ml,22,103,0.01292,0.21,ci,ci38253160,2018-08-20T13:43:16.239Z,"10km NE of Aguanga, CA",earthquake,0.37,0.58,0.114,20,reviewed,ci,ci
2018-08-19T17:49:13.912Z,36.7025,-116.3141,11,0.1,ml,33,75.96,0.046,0.1785,nn,nn00651878,2018-08-19T18:25:47.741Z,"45km ESE of Beatty, Nevada",earthquake,,0.7,0.51,18,reviewed,nn,nn
2018-08-19T17:47:43.610Z,37.5061667,-112.8345,16.57,1.32,ml,11,55,0.2199,0.09,uu,uu60293587,2018-08-20T17:26:18.600Z,"27km SE of Cedar City, Utah",earthquake,0.45,1.14,0.244,4,reviewed,uu,uu
2018-08-19T17:44:40.770Z,40.6483,-116.0617,10.6,1.6,ml,5,114.39,0.351,0.1231,nn,nn00652077,2018-08-20T18:14:32.636Z,"8km SSE of Carlin, Nevada",earthquake,,10.3,0.4,2,reviewed,nn,nn
2018-08-19T17:43:29.083Z,69.5399,-144.0689,0,2.7,ml,,,,0.8,ak,ak20116100,2018-08-19T20:51:10.040Z,"68km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-08-19T17:43:18.820Z,44.2386667,-122.8241667,14.16,1.31,ml,13,65,,0.26,uw,uw61420056,2018-08-19T18:23:02.250Z,"19km SSW of Sweet Home, Oregon",earthquake,0.44,1.38,0.145,5,reviewed,uw,uw
2018-08-19T17:41:00.870Z,46.8781667,-112.5135,12.66,0.81,ml,8,110,0.125,0.07,mb,mb80306649,2018-08-20T14:31:00.640Z,"15km ESE of Lincoln, Montana",earthquake,0.39,1.05,0.03,2,reviewed,mb,mb
2018-08-19T17:39:40.412Z,41.0085,-116.3081,0,0.8,ml,5,186.11,0.027,0.1656,nn,nn00652075,2018-08-20T18:11:24.509Z,"36km NNW of Carlin, Nevada",earthquake,,0,0.36,4,reviewed,nn,nn
2018-08-19T17:24:55.360Z,36.7731667,-111.8035,5.99,1.81,ml,12,101,0.3053,0.23,uu,uu60293582,2018-08-20T17:10:16.040Z,"34km WSW of Page, Arizona",earthquake,0.85,31.61,0.187,3,reviewed,uu,uu
2018-08-19T17:14:51.110Z,33.5648333,-116.6836667,10.14,0.47,ml,22,50,0.04479,0.23,ci,ci38253152,2018-08-20T13:43:35.369Z,"1km NW of Anza, CA",earthquake,0.44,0.77,0.186,15,reviewed,ci,ci
2018-08-19T17:13:30.210Z,33.4968333,-116.7861667,3.31,0.76,ml,31,35,0.01951,0.15,ci,ci38253144,2018-08-20T13:44:47.870Z,"10km NE of Aguanga, CA",earthquake,0.17,0.5,0.129,25,reviewed,ci,ci
2018-08-19T17:10:57.940Z,33.4998333,-116.797,2.57,0.42,ml,17,48,0.01281,0.08,ci,ci38253136,2018-08-20T22:36:51.934Z,"9km NE of Aguanga, CA",earthquake,0.15,0.12,0.131,13,reviewed,ci,ci
2018-08-19T17:00:47.719Z,69.4336,-143.8361,0,2.5,ml,,,,0.78,ak,ak20115805,2018-08-19T20:46:55.040Z,"78km S of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-08-19T17:00:22.114Z,37.2548,-117.5159,7.3,0.8,ml,22,102.92,0.106,0.1647,nn,nn00651872,2018-08-19T18:09:51.728Z,"56km SSW of Goldfield, Nevada",earthquake,,1.4,0.46,12,reviewed,nn,nn
2018-08-19T16:59:54.140Z,32.6771667,-115.8633333,8.19,0.93,ml,12,84,0.05784,0.21,ci,ci38253128,2018-08-20T18:37:27.915Z,"14km ESE of Ocotillo, CA",earthquake,0.43,0.98,0.208,8,reviewed,ci,ci
2018-08-19T16:54:39.130Z,33.599,-116.8108333,8.13,0.41,ml,15,119,0.03936,0.07,ci,ci38253120,2018-08-20T22:34:13.917Z,"14km WNW of Anza, CA",earthquake,0.34,0.28,0.232,7,reviewed,ci,ci
2018-08-19T16:53:45.500Z,33.4915,-116.7898333,4.45,0.57,ml,27,44,0.02259,0.12,ci,ci38253112,2018-08-20T20:17:00.847Z,"9km NE of Aguanga, CA",earthquake,0.16,0.27,0.154,15,reviewed,ci,ci
2018-08-19T16:50:19.101Z,69.5958,-144.6081,0,2.3,ml,,,,0.72,ak,ak20115789,2018-08-19T16:55:26.553Z,"70km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-08-19T16:49:32.190Z,33.4891667,-116.7876667,3.58,0.06,ml,19,60,0.02545,0.1,ci,ci38253104,2018-08-20T22:21:06.077Z,"9km NE of Aguanga, CA",earthquake,0.17,0.38,0.078,4,reviewed,ci,ci
2018-08-19T16:41:25.622Z,69.6405,-144.9146,0,2,ml,,,,0.52,ak,ak20115776,2018-08-19T16:46:43.255Z,"73km SW of Kaktovik, Alaska",earthquake,,1.2,,,automatic,ak,ak
2018-08-19T16:39:55.597Z,69.5723,-144.2681,0,2,ml,,,,0.65,ak,ak20115773,2018-08-19T16:44:31.831Z,"67km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-08-19T16:37:37.740Z,-8.369,116.8489,10,5.3,mb,,38,2.67,0.9,us,us1000gde5,2018-08-19T18:05:35.447Z,"17km E of Sambelia, Indonesia",earthquake,6.9,1.8,0.078,55,reviewed,us,us
2018-08-19T16:35:23.929Z,69.7307,-144.1107,14.4,2.1,ml,,,,0.91,ak,ak20115764,2018-08-19T16:38:38.328Z,"48km SSW of Kaktovik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-08-19T16:31:13.794Z,64.7088,-149.1242,15.8,1.2,ml,,,,0.71,ak,ak20115758,2018-08-19T16:35:16.507Z,"14km N of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-08-19T16:29:35.212Z,69.6837,-144.0084,2.4,2.2,ml,,,,0.57,ak,ak20115756,2018-08-19T16:36:57.518Z,"52km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-08-19T16:26:34.473Z,69.6606,-144.5983,6.7,2,ml,,,,0.67,ak,ak20115746,2018-08-19T16:31:22.838Z,"64km SW of Kaktovik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-08-19T16:26:19.800Z,33.5011667,-116.7946667,2.65,0.46,ml,20,62,0.01214,0.14,ci,ci38253096,2018-08-20T22:32:07.906Z,"9km NE of Aguanga, CA",earthquake,0.19,0.19,0.128,14,reviewed,ci,ci
2018-08-19T16:25:37.600Z,36.0135002,-120.5764999,3.47,1.1,md,18,112,0.0326,0.06,nc,nc73073891,2018-08-19T18:26:02.862Z,"18km NW of Parkfield, CA",earthquake,0.38,0.6,0.04,8,automatic,nc,nc
2018-08-19T16:22:02.890Z,19.6188,-65.1121,72,3.28,md,8,334,1.6307,0.24,pr,pr2018231009,2018-08-19T23:07:05.459Z,"142km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.39,14.55,0.45,5,reviewed,pr,pr
2018-08-19T16:21:13.512Z,69.5132,-144.181,5.9,3.7,ml,,,,0.82,ak,ak20115735,2018-08-19T20:49:02.040Z,"72km SSW of Kaktovik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-08-19T16:21:07.470Z,-8.4277,116.8233,10,5,mb,,87,2.642,0.56,us,us1000gddw,2018-08-20T00:24:10.715Z,"15km ESE of Sambelia, Indonesia",earthquake,7.7,1.9,0.106,28,reviewed,us,us
2018-08-19T16:15:24.470Z,33.4946667,-116.7875,3.73,0.07,ml,16,95,0.02066,0.09,ci,ci37409757,2018-08-20T16:21:14.219Z,"9km NE of Aguanga, CA",earthquake,0.21,0.4,0.106,3,reviewed,ci,ci
2018-08-19T16:15:01.450Z,33.117,-116.427,8.15,0.69,ml,18,117,0.1476,0.13,ci,ci38253088,2018-08-20T16:11:30.523Z,"16km SSW of Borrego Springs, CA",earthquake,0.34,1.19,0.102,10,reviewed,ci,ci
2018-08-19T16:11:52.735Z,64.8851,-148.6393,16.2,1.6,ml,,,,0.63,ak,ak20115723,2018-08-19T16:16:35.268Z,"29km W of Ester, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-08-19T16:05:19.650Z,33.5068333,-116.7938333,4.27,0.78,ml,28,39,0.007755,0.15,ci,ci38253080,2018-08-20T13:44:53.910Z,"10km NE of Aguanga, CA",earthquake,0.21,0.38,0.118,22,reviewed,ci,ci
2018-08-19T16:04:04.870Z,36.628,-116.9352,6.3,0.2,ml,14,184.82,0.102,0.1948,nn,nn00651867,2018-08-19T17:56:35.131Z,"34km SSW of Beatty, Nevada",earthquake,,2.1,0.29,7,reviewed,nn,nn
2018-08-19T15:56:08.680Z,19.3195,-155.3521729,0.08,1.79,ml,7,104,0.0345,0.11,hv,hv70555247,2018-08-19T16:02:01.660Z,"17km SW of Volcano, Hawaii",earthquake,0.44,0.49,0.33,3,automatic,hv,hv
2018-08-19T15:53:03.515Z,69.5805,-144.6282,0,2.4,ml,,,,0.69,ak,ak20115456,2018-08-19T15:56:06.532Z,"72km SSW of Kaktovik, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-08-19T15:51:26.687Z,62.0806,-149.5307,17.1,2.4,ml,,,,0.77,ak,ak20115451,2018-08-19T15:56:06.316Z,"18km ESE of Y, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-08-19T15:49:40.540Z,38.8366661,-122.8301697,1.45,0.55,md,9,80,0.004575,0.02,nc,nc73073871,2018-08-19T15:51:15.479Z,"9km NW of The Geysers, CA",earthquake,0.34,0.84,0.06,3,automatic,nc,nc
2018-08-19T15:45:54.950Z,-8.392,116.7881,10,4.8,mb,,72,2.609,0.61,us,us1000gdd3,2018-08-19T17:07:55.040Z,"11km E of Sambelia, Indonesia",earthquake,5.8,1.8,0.168,11,reviewed,us,us
2018-08-19T15:38:19.780Z,17.8861,-67.1238,6,1.45,md,3,324,0.1152,0.2,pr,pr2018231008,2018-08-19T23:05:26.770Z,"11km SSE of Pole Ojea, Puerto Rico",earthquake,1.57,0.72,0.07,2,reviewed,pr,pr
2018-08-19T15:32:49.200Z,33.4995,-116.794,3.96,0.62,ml,20,45,0.01389,0.13,ci,ci38253064,2018-08-20T13:44:39.319Z,"9km NE of Aguanga, CA",earthquake,0.21,0.44,0.107,18,reviewed,ci,ci
2018-08-19T15:31:30.001Z,40.3571,-119.4818,6.3,2,ml,18,168.88,0.489,0.1421,nn,nn00651850,2018-08-19T16:22:33.360Z,"26km SSW of Gerlach-Empire, Nevada",earthquake,,6.8,0.18,10,reviewed,nn,nn
2018-08-19T15:30:57.559Z,69.5982,-144.3052,0.8,2.6,ml,,,,0.71,ak,ak20115423,2018-08-19T15:36:06.383Z,"65km SSW of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-08-19T15:28:58.890Z,-8.426,116.565,10,5.5,mb,,30,2.387,1.14,us,us1000gdb7,2018-08-20T19:49:22.556Z,"5km SSE of Sembalunbumbung, Indonesia",earthquake,3,1.7,0.067,77,reviewed,us,us
2018-08-19T15:24:17.380Z,69.6524,-144.3335,0.1,2.2,ml,,,,0.61,ak,ak20115414,2018-08-19T15:29:12.770Z,"60km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-08-19T15:22:14.140Z,37.2763,36.359,10,5.1,mb,,48,0.687,0.7,us,us1000gdb1,2018-08-19T18:31:15.155Z,"9km WNW of Haruniye, Turkey",earthquake,4.6,1.9,0.119,29,reviewed,us,us
2018-08-19T15:20:32.085Z,69.5356,-144.0623,0,2.7,ml,,,,0.74,ak,ak20115411,2018-08-19T15:25:31.348Z,"68km SSW of Kaktovik, Alaska",earthquake,,1,,,automatic,ak,ak
2018-08-19T15:19:21.490Z,33.4976667,-116.7883333,4.22,0.8,ml,28,34,0.01777,0.17,ci,ci38253056,2018-08-20T13:45:12.966Z,"9km NE of Aguanga, CA",earthquake,0.21,0.47,0.091,20,reviewed,ci,ci
2018-08-19T15:16:34.100Z,-8.423,116.6071,10,5.9,mb,,32,2.429,0.98,us,us1000gdaz,2018-08-20T19:44:38.461Z,"8km ESE of Sembalunbumbung, Indonesia",earthquake,6.7,1.7,0.051,142,reviewed,us,us
2018-08-19T15:13:46.780Z,33.4941667,-116.7921667,3.77,0.88,ml,37,34,0.0194,0.17,ci,ci38253048,2018-08-20T13:45:58.550Z,"9km NE of Aguanga, CA",earthquake,0.19,0.55,0.123,25,reviewed,ci,ci
2018-08-19T15:09:35.070Z,43.3493333,-110.9545,5,2.11,ml,12,147,0.076,0.37,mb,mb80306634,2018-08-20T14:38:40.440Z,"15km WSW of South Park, Wyoming",earthquake,1.4,31.61,0.185,11,reviewed,mb,mb
2018-08-19T15:09:28.390Z,19.2271671,-155.6775055,46.15,1.83,md,21,141,0.09196,0.23,hv,hv70555162,2018-08-19T15:11:05.660Z,"19km NNE of Hawaiian Ocean View, Hawaii",earthquake,2.91,4.23,0.13,5,automatic,hv,hv
2018-08-19T15:07:19.540Z,38.8385,-122.759,1.22,0.2,md,10,126,0.002061,0.03,nc,nc73073841,2018-08-20T21:42:59.733Z,"4km WNW of Cobb, CA",earthquake,0.4,0.52,0.124,3,reviewed,nc,nc
2018-08-19T15:06:13.520Z,38.8361664,-122.7576675,0.34,1.94,md,29,91,0.01113,0.05,nc,nc73073836,2018-08-19T17:05:02.399Z,"3km WNW of Cobb, CA",earthquake,0.2,0.33,0.2,10,automatic,nc,nc
2018-08-19T15:02:50.380Z,33.4843333,-116.7861667,3.85,0.15,ml,19,59,0.03037,0.11,ci,ci38253040,2018-08-20T22:29:41.892Z,"9km ENE of Aguanga, CA",earthquake,0.21,0.51,0.079,5,reviewed,ci,ci
2018-08-19T14:58:36.440Z,46.2006667,-122.1793333,2.36,0.1,ml,12,140,0.008055,0.09,uw,uw61420036,2018-08-19T18:29:54.560Z,"38km NNE of Amboy, Washington",earthquake,0.3,0.65,0.254,10,reviewed,uw,uw
